,ExperimentName,Subject,Group,Block,Trial,STIM,letter,End Number,TASK,Switch,Congruent,CVOE,Response,KEY,Response_Coded,Key_Coded,Match,score2,RT,Match,block_type
3502,CVOE_C,15,1,1,56,P 20,P,0,,,FALSE,OE,q,p,o,e,FALSE,0,429,FALSE,oe
3503,CVOE_C,15,1,1,57,S 06,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,435,TRUE,oe
3504,CVOE_C,15,1,1,58,P 64,P,4,,,FALSE,OE,q,p,o,e,FALSE,0,355,FALSE,oe
3505,CVOE_C,15,1,1,59,U 70,U,0,,,TRUE,OE,p,p,e,e,TRUE,1,364,TRUE,oe
3506,CVOE_C,15,1,1,60,S 16,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,420,TRUE,oe
3507,CVOE_C,15,1,1,61,E 35,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,471,TRUE,oe
3508,CVOE_C,15,1,1,62,I 93,I,3,,,FALSE,OE,p,q,e,o,FALSE,0,501,FALSE,oe
3509,CVOE_C,15,1,1,63,D 63,D,3,,,TRUE,OE,q,q,o,o,TRUE,1,536,TRUE,oe
3510,CVOE_C,15,1,1,64,U 89,U,9,,,FALSE,OE,p,q,e,o,FALSE,0,371,FALSE,oe
3511,CVOE_C,15,1,1,65,E 91,E,1,,,FALSE,OE,p,q,e,o,FALSE,0,734,FALSE,oe
3512,CVOE_C,15,1,1,66,A 12,A,2,,,TRUE,OE,p,p,e,e,TRUE,1,569,TRUE,oe
3513,CVOE_C,15,1,1,67,P 56,P,6,,,FALSE,OE,p,p,e,e,TRUE,1,324,TRUE,oe
3514,CVOE_C,15,1,1,68,S 65,S,5,,,TRUE,OE,q,q,o,o,TRUE,1,524,TRUE,oe
3515,CVOE_C,15,1,1,69,P 07,P,7,,,TRUE,OE,p,q,e,o,FALSE,0,437,FALSE,oe
3516,CVOE_C,15,1,1,70,I 77,I,7,,,FALSE,OE,p,q,e,o,FALSE,0,509,FALSE,oe
3517,CVOE_C,15,1,1,71,J 19,J,9,,,TRUE,OE,q,q,o,o,TRUE,1,675,TRUE,oe
3518,CVOE_C,15,1,1,72,O 59,O,9,,,FALSE,OE,q,q,o,o,TRUE,1,523,TRUE,oe
3519,CVOE_C,15,1,1,73,J 15,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,420,TRUE,oe
3520,CVOE_C,15,1,1,74,I 89,I,9,,,FALSE,OE,p,q,e,o,FALSE,0,471,FALSE,oe
3521,CVOE_C,15,1,1,75,O 97,O,7,,,FALSE,OE,p,q,e,o,FALSE,0,372,FALSE,oe
3522,CVOE_C,15,1,1,76,A 92,A,2,,,TRUE,OE,p,p,e,e,TRUE,1,591,TRUE,oe
3523,CVOE_C,15,1,1,77,J 90,J,0,,,FALSE,OE,p,p,e,e,TRUE,1,397,TRUE,oe
3524,CVOE_C,15,1,1,78,H 65,H,5,,,TRUE,OE,q,q,o,o,TRUE,1,501,TRUE,oe
3525,CVOE_C,15,1,1,79,H 17,H,7,,,TRUE,OE,q,q,o,o,TRUE,1,547,TRUE,oe
3526,CVOE_C,15,1,1,80,S 26,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,473,TRUE,oe
3527,CVOE_C,15,1,1,81,D 56,D,6,,,FALSE,OE,p,p,e,e,TRUE,1,623,TRUE,oe
3528,CVOE_C,15,1,1,82,I 91,I,1,,,FALSE,OE,q,q,o,o,TRUE,1,516,TRUE,oe
3529,CVOE_C,15,1,1,83,J 11,J,1,,,TRUE,OE,q,q,o,o,TRUE,1,501,TRUE,oe
3530,CVOE_C,15,1,1,84,O 28,O,8,,,TRUE,OE,p,p,e,e,TRUE,1,459,TRUE,oe
3531,CVOE_C,15,1,1,85,H 29,H,9,,,TRUE,OE,p,q,e,o,FALSE,0,446,FALSE,oe
3532,CVOE_C,15,1,1,86,J 25,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,606,TRUE,oe
3533,CVOE_C,15,1,1,87,A 73,A,3,,,FALSE,OE,q,q,o,o,TRUE,1,542,TRUE,oe
3534,CVOE_C,15,1,1,88,J 63,J,3,,,TRUE,OE,q,q,o,o,TRUE,1,348,TRUE,oe
3535,CVOE_C,15,1,1,89,U 84,U,4,,,TRUE,OE,p,p,e,e,TRUE,1,378,TRUE,oe
3536,CVOE_C,15,1,1,90,A 58,A,8,,,TRUE,OE,q,p,o,e,FALSE,0,405,FALSE,oe
3537,CVOE_C,15,1,1,91,S 43,S,3,,,TRUE,OE,q,q,o,o,TRUE,1,637,TRUE,oe
3538,CVOE_C,15,1,1,92,H 54,H,4,,,FALSE,OE,p,p,e,e,TRUE,1,662,TRUE,oe
3539,CVOE_C,15,1,1,93,D 4,D,,,,FALSE,OE,p,p,e,o,FALSE,0,363,TRUE,oe
3540,CVOE_C,15,1,1,94,J 75,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,404,TRUE,oe
3541,CVOE_C,15,1,1,95,D 19,D,9,,,TRUE,OE,p,q,e,o,FALSE,0,348,FALSE,oe
3542,CVOE_C,15,1,1,96,J 38,J,8,,,FALSE,OE,p,p,e,e,TRUE,1,626,TRUE,oe
3543,CVOE_C,15,1,1,97,I 56,I,6,,,TRUE,OE,p,p,e,e,TRUE,1,479,TRUE,oe
3544,CVOE_C,15,1,1,98,P 87,P,7,,,TRUE,OE,q,q,o,o,TRUE,1,408,TRUE,oe
3545,CVOE_C,15,1,1,99,O 80,O,0,,,TRUE,OE,q,p,o,e,FALSE,0,579,FALSE,oe
3546,CVOE_C,15,1,1,100,U 60,U,0,,,TRUE,OE,p,p,e,e,TRUE,1,558,TRUE,oe
3547,CVOE_C,15,1,1,101,P 48,P,8,,,FALSE,OE,p,p,e,e,TRUE,1,590,TRUE,oe
3548,CVOE_C,15,1,1,102,H 64,H,4,,,FALSE,OE,p,p,e,e,TRUE,1,516,TRUE,oe
3549,CVOE_C,15,1,1,103,A 13,A,3,,,FALSE,OE,q,q,o,o,TRUE,1,397,TRUE,oe
3550,CVOE_C,15,1,1,104,H 68,H,8,,,FALSE,OE,p,p,e,e,TRUE,1,381,TRUE,oe
3551,CVOE_C,15,1,1,105,E 16,E,6,,,TRUE,OE,p,p,e,e,TRUE,1,531,TRUE,oe
3552,CVOE_C,15,1,1,106,S 71,S,1,,,TRUE,OE,q,q,o,o,TRUE,1,382,TRUE,oe
3889,CVOE_C,7,1,1,11,A 24,A,4,,,TRUE,OE,p,p,e,e,TRUE,1,4078,TRUE,oe
3890,CVOE_C,7,1,1,12,O 83,O,3,,,FALSE,OE,q,q,o,o,TRUE,1,871,TRUE,oe
3891,CVOE_C,7,1,1,13,H 55,H,5,,,TRUE,OE,q,q,o,o,TRUE,1,1533,TRUE,oe
3892,CVOE_C,7,1,1,14,P 10,P,0,,,FALSE,OE,p,p,e,e,TRUE,1,713,TRUE,oe
3893,CVOE_C,7,1,1,15,D 30,D,0,,,FALSE,OE,p,p,e,e,TRUE,1,774,TRUE,oe
3894,CVOE_C,7,1,1,16,U 62,U,2,,,TRUE,OE,p,p,e,e,TRUE,1,834,TRUE,oe
3895,CVOE_C,7,1,1,17,P 95,P,5,,,TRUE,OE,q,q,o,o,TRUE,1,890,TRUE,oe
3896,CVOE_C,7,1,1,18,U 06,U,6,,,TRUE,OE,p,p,e,e,TRUE,1,1053,TRUE,oe
3897,CVOE_C,7,1,1,19,E 75,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,769,TRUE,oe
3898,CVOE_C,7,1,1,20,I 67,I,7,,,FALSE,OE,q,q,o,o,TRUE,1,1212,TRUE,oe
3899,CVOE_C,7,1,1,21,S 13,S,3,,,TRUE,OE,q,q,o,o,TRUE,1,1103,TRUE,oe
3900,CVOE_C,7,1,1,22,P 78,P,8,,,FALSE,OE,p,p,e,e,TRUE,1,661,TRUE,oe
3901,CVOE_C,7,1,1,23,I 15,I,5,,,FALSE,OE,q,q,o,o,TRUE,1,635,TRUE,oe
3902,CVOE_C,7,1,1,24,D 27,D,7,,,TRUE,OE,q,q,o,o,TRUE,1,875,TRUE,oe
3903,CVOE_C,7,1,1,25,O 94,O,4,,,TRUE,OE,p,p,e,e,TRUE,1,604,TRUE,oe
3904,CVOE_C,7,1,1,26,A 65,A,5,,,FALSE,OE,q,q,o,o,TRUE,1,892,TRUE,oe
3905,CVOE_C,7,1,1,27,I 42,I,2,,,TRUE,OE,p,p,e,e,TRUE,1,1087,TRUE,oe
3906,CVOE_C,7,1,1,28,E 25,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,731,TRUE,oe
3907,CVOE_C,7,1,1,29,H 49,H,9,,,TRUE,OE,q,q,o,o,TRUE,1,598,TRUE,oe
3908,CVOE_C,7,1,1,30,S 18,S,8,,,FALSE,OE,p,p,e,e,TRUE,1,838,TRUE,oe
3909,CVOE_C,7,1,1,31,H 51,H,1,,,TRUE,OE,q,q,o,o,TRUE,1,599,TRUE,oe
3910,CVOE_C,7,1,1,32,U 14,U,4,,,TRUE,OE,q,p,o,e,FALSE,0,823,FALSE,oe
3911,CVOE_C,7,1,1,33,E 02,E,2,,,TRUE,OE,p,p,e,e,TRUE,1,525,TRUE,oe
3912,CVOE_C,7,1,1,34,J 26,J,6,,,FALSE,OE,p,p,e,e,TRUE,1,885,TRUE,oe
3913,CVOE_C,7,1,1,35,D 24,D,4,,,FALSE,OE,p,p,e,e,TRUE,1,582,TRUE,oe
3914,CVOE_C,7,1,1,36,O 50,O,0,,,TRUE,OE,q,p,o,e,FALSE,0,612,FALSE,oe
3915,CVOE_C,7,1,1,37,U 16,U,6,,,TRUE,OE,p,p,e,e,TRUE,1,663,TRUE,oe
3916,CVOE_C,7,1,1,38,O 15,O,5,,,FALSE,OE,q,q,o,o,TRUE,1,717,TRUE,oe
3917,CVOE_C,7,1,1,39,D 32,D,2,,,FALSE,OE,p,p,e,e,TRUE,1,541,TRUE,oe
3918,CVOE_C,7,1,1,40,S 67,S,7,,,TRUE,OE,q,q,o,o,TRUE,1,539,TRUE,oe
3919,CVOE_C,7,1,1,41,J 74,J,4,,,FALSE,OE,p,p,e,e,TRUE,1,902,TRUE,oe
3920,CVOE_C,7,1,1,42,D 92,D,2,,,FALSE,OE,p,p,e,e,TRUE,1,492,TRUE,oe
3921,CVOE_C,7,1,1,43,A 65,A,5,,,FALSE,OE,q,q,o,o,TRUE,1,519,TRUE,oe
3922,CVOE_C,7,1,1,44,I 87,I,7,,,FALSE,OE,q,q,o,o,TRUE,1,679,TRUE,oe
3923,CVOE_C,7,1,1,45,H 61,H,1,,,TRUE,OE,q,q,o,o,TRUE,1,616,TRUE,oe
3924,CVOE_C,7,1,1,46,E 59,E,9,,,FALSE,OE,q,q,o,o,TRUE,1,587,TRUE,oe
3925,CVOE_C,7,1,1,47,I 33,I,3,,,FALSE,OE,q,q,o,o,TRUE,1,681,TRUE,oe
3926,CVOE_C,7,1,1,48,O 90,O,0,,,TRUE,OE,p,p,e,e,TRUE,1,1393,TRUE,oe
3927,CVOE_C,7,1,1,49,U 51,U,1,,,FALSE,OE,q,q,o,o,TRUE,1,698,TRUE,oe
3928,CVOE_C,7,1,1,50,A 10,A,0,,,TRUE,OE,p,p,e,e,TRUE,1,725,TRUE,oe
3929,CVOE_C,7,1,1,51,E 50,E,0,,,TRUE,OE,q,p,o,e,FALSE,0,573,FALSE,oe
3930,CVOE_C,7,1,1,52,D 92,D,2,,,FALSE,OE,p,p,e,e,TRUE,1,648,TRUE,oe
3931,CVOE_C,7,1,1,53,E 60,E,0,,,TRUE,OE,p,p,e,e,TRUE,1,916,TRUE,oe
3932,CVOE_C,7,1,1,54,A 95,A,5,,,FALSE,OE,q,q,o,o,TRUE,1,556,TRUE,oe
3933,CVOE_C,7,1,1,55,E 64,E,4,,,TRUE,OE,p,p,e,e,TRUE,1,981,TRUE,oe
3934,CVOE_C,7,1,1,56,P 20,P,0,,,FALSE,OE,p,p,e,e,TRUE,1,890,TRUE,oe
3935,CVOE_C,7,1,1,57,S 06,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,798,TRUE,oe
3936,CVOE_C,7,1,1,58,P 64,P,4,,,FALSE,OE,p,p,e,e,TRUE,1,830,TRUE,oe
3937,CVOE_C,7,1,1,59,U 70,U,0,,,TRUE,OE,q,p,o,e,FALSE,0,500,FALSE,oe
3938,CVOE_C,7,1,1,60,S 16,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,922,TRUE,oe
3939,CVOE_C,7,1,1,61,E 35,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,850,TRUE,oe
3940,CVOE_C,7,1,1,62,I 93,I,3,,,FALSE,OE,q,q,o,o,TRUE,1,1045,TRUE,oe
3941,CVOE_C,7,1,1,63,D 63,D,3,,,TRUE,OE,q,q,o,o,TRUE,1,702,TRUE,oe
3942,CVOE_C,7,1,1,64,U 89,U,9,,,FALSE,OE,q,q,o,o,TRUE,1,596,TRUE,oe
3943,CVOE_C,7,1,1,65,E 91,E,1,,,FALSE,OE,q,q,o,o,TRUE,1,636,TRUE,oe
3944,CVOE_C,7,1,1,66,A 12,A,2,,,TRUE,OE,p,p,e,e,TRUE,1,597,TRUE,oe
3945,CVOE_C,7,1,1,67,P 56,P,6,,,FALSE,OE,q,p,o,e,FALSE,0,525,FALSE,oe
3946,CVOE_C,7,1,1,68,S 65,S,5,,,TRUE,OE,q,q,o,o,TRUE,1,1046,TRUE,oe
3947,CVOE_C,7,1,1,69,P 07,P,7,,,TRUE,OE,q,q,o,o,TRUE,1,2350,TRUE,oe
3948,CVOE_C,7,1,1,70,I 77,I,7,,,FALSE,OE,q,q,o,o,TRUE,1,525,TRUE,oe
3949,CVOE_C,7,1,1,71,J 19,J,9,,,TRUE,OE,q,q,o,o,TRUE,1,469,TRUE,oe
3950,CVOE_C,7,1,1,72,O 59,O,9,,,FALSE,OE,q,q,o,o,TRUE,1,459,TRUE,oe
3951,CVOE_C,7,1,1,73,J 15,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,534,TRUE,oe
3952,CVOE_C,7,1,1,74,I 89,I,9,,,FALSE,OE,q,q,o,o,TRUE,1,409,TRUE,oe
3953,CVOE_C,7,1,1,75,O 97,O,7,,,FALSE,OE,q,q,o,o,TRUE,1,404,TRUE,oe
3954,CVOE_C,7,1,1,76,A 92,A,2,,,TRUE,OE,p,p,e,e,TRUE,1,588,TRUE,oe
3955,CVOE_C,7,1,1,77,J 90,J,0,,,FALSE,OE,p,p,e,e,TRUE,1,898,TRUE,oe
3956,CVOE_C,7,1,1,78,H 65,H,5,,,TRUE,OE,q,q,o,o,TRUE,1,573,TRUE,oe
3957,CVOE_C,7,1,1,79,H 17,H,7,,,TRUE,OE,q,q,o,o,TRUE,1,536,TRUE,oe
3958,CVOE_C,7,1,1,80,S 26,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,595,TRUE,oe
3959,CVOE_C,7,1,1,81,D 56,D,6,,,FALSE,OE,q,p,o,e,FALSE,0,572,FALSE,oe
3960,CVOE_C,7,1,1,82,I 91,I,1,,,FALSE,OE,q,q,o,o,TRUE,1,519,TRUE,oe
3961,CVOE_C,7,1,1,83,J 11,J,1,,,TRUE,OE,q,q,o,o,TRUE,1,599,TRUE,oe
3962,CVOE_C,7,1,1,84,O 28,O,8,,,TRUE,OE,p,p,e,e,TRUE,1,640,TRUE,oe
3963,CVOE_C,7,1,1,85,H 29,H,9,,,TRUE,OE,q,q,o,o,TRUE,1,520,TRUE,oe
3964,CVOE_C,7,1,1,86,J 25,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,440,TRUE,oe
3965,CVOE_C,7,1,1,87,A 73,A,3,,,FALSE,OE,q,q,o,o,TRUE,1,417,TRUE,oe
3966,CVOE_C,7,1,1,88,J 63,J,3,,,TRUE,OE,q,q,o,o,TRUE,1,684,TRUE,oe
3967,CVOE_C,7,1,1,89,U 84,U,4,,,TRUE,OE,p,p,e,e,TRUE,1,604,TRUE,oe
3968,CVOE_C,7,1,1,90,A 58,A,8,,,TRUE,OE,q,p,o,e,FALSE,0,517,FALSE,oe
3969,CVOE_C,7,1,1,91,S 43,S,3,,,TRUE,OE,q,q,o,o,TRUE,1,493,TRUE,oe
3970,CVOE_C,7,1,1,92,H 54,H,4,,,FALSE,OE,p,p,e,e,TRUE,1,656,TRUE,oe
3971,CVOE_C,7,1,1,93,D 4,D,,,,FALSE,OE,p,p,e,o,FALSE,0,651,TRUE,oe
3972,CVOE_C,7,1,1,94,J 75,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,1854,TRUE,oe
3973,CVOE_C,7,1,1,95,D 19,D,9,,,TRUE,OE,q,q,o,o,TRUE,1,978,TRUE,oe
3974,CVOE_C,7,1,1,96,J 38,J,8,,,FALSE,OE,p,p,e,e,TRUE,1,741,TRUE,oe
3975,CVOE_C,7,1,1,97,I 56,I,6,,,TRUE,OE,q,p,o,e,FALSE,0,491,FALSE,oe
3976,CVOE_C,7,1,1,98,P 87,P,7,,,TRUE,OE,q,q,o,o,TRUE,1,606,TRUE,oe
3977,CVOE_C,7,1,1,99,O 80,O,0,,,TRUE,OE,p,p,e,e,TRUE,1,654,TRUE,oe
3978,CVOE_C,7,1,1,100,U 60,U,0,,,TRUE,OE,p,p,e,e,TRUE,1,642,TRUE,oe
3979,CVOE_C,7,1,1,101,P 48,P,8,,,FALSE,OE,q,p,o,e,FALSE,0,626,FALSE,oe
3980,CVOE_C,7,1,1,102,H 64,H,4,,,FALSE,OE,p,p,e,e,TRUE,1,1152,TRUE,oe
3981,CVOE_C,7,1,1,103,A 13,A,3,,,FALSE,OE,q,q,o,o,TRUE,1,566,TRUE,oe
3982,CVOE_C,7,1,1,104,H 68,H,8,,,FALSE,OE,p,p,e,e,TRUE,1,614,TRUE,oe
3983,CVOE_C,7,1,1,105,E 16,E,6,,,TRUE,OE,p,p,e,e,TRUE,1,673,TRUE,oe
3984,CVOE_C,7,1,1,106,S 71,S,1,,,TRUE,OE,q,q,o,o,TRUE,1,474,TRUE,oe
4417,CVOE_D,4,1,2,11,A 24,A,4,,,TRUE,OE,p,p,e,e,TRUE,1,2120,TRUE,oe
4418,CVOE_D,4,1,2,12,O 83,O,3,,,FALSE,OE,q,q,o,o,TRUE,1,649,TRUE,oe
4419,CVOE_D,4,1,2,13,H 55,H,5,,,TRUE,OE,q,q,o,o,TRUE,1,748,TRUE,oe
4420,CVOE_D,4,1,2,14,P 10,P,0,,,FALSE,OE,p,p,e,e,TRUE,1,1042,TRUE,oe
4421,CVOE_D,4,1,2,15,D 30,D,0,,,FALSE,OE,p,p,e,e,TRUE,1,634,TRUE,oe
4422,CVOE_D,4,1,2,16,U 62,U,2,,,TRUE,OE,p,p,e,e,TRUE,1,659,TRUE,oe
4423,CVOE_D,4,1,2,17,P 95,P,5,,,TRUE,OE,q,q,o,o,TRUE,1,670,TRUE,oe
4424,CVOE_D,4,1,2,18,U 06,U,6,,,TRUE,OE,p,p,e,e,TRUE,1,964,TRUE,oe
4425,CVOE_D,4,1,2,19,E 75,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,788,TRUE,oe
4426,CVOE_D,4,1,2,20,I 67,I,7,,,FALSE,OE,q,q,o,o,TRUE,1,754,TRUE,oe
4427,CVOE_D,4,1,2,21,S 13,S,3,,,TRUE,OE,q,q,o,o,TRUE,1,778,TRUE,oe
4428,CVOE_D,4,1,2,22,P 78,P,8,,,FALSE,OE,p,p,e,e,TRUE,1,750,TRUE,oe
4429,CVOE_D,4,1,2,23,I 15,I,5,,,FALSE,OE,q,q,o,o,TRUE,1,1267,TRUE,oe
4430,CVOE_D,4,1,2,24,D 27,D,7,,,TRUE,OE,q,q,o,o,TRUE,1,841,TRUE,oe
4431,CVOE_D,4,1,2,25,O 94,O,4,,,TRUE,OE,p,p,e,e,TRUE,1,754,TRUE,oe
4432,CVOE_D,4,1,2,26,A 65,A,5,,,FALSE,OE,q,q,o,o,TRUE,1,738,TRUE,oe
4433,CVOE_D,4,1,2,27,I 42,I,2,,,TRUE,OE,p,p,e,e,TRUE,1,694,TRUE,oe
4434,CVOE_D,4,1,2,28,E 25,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,721,TRUE,oe
4435,CVOE_D,4,1,2,29,H 49,H,9,,,TRUE,OE,q,q,o,o,TRUE,1,761,TRUE,oe
4436,CVOE_D,4,1,2,30,S 18,S,8,,,FALSE,OE,p,p,e,e,TRUE,1,682,TRUE,oe
4437,CVOE_D,4,1,2,31,H 51,H,1,,,TRUE,OE,q,q,o,o,TRUE,1,738,TRUE,oe
4438,CVOE_D,4,1,2,32,U 14,U,4,,,TRUE,OE,p,p,e,e,TRUE,1,893,TRUE,oe
4439,CVOE_D,4,1,2,33,E 02,E,2,,,TRUE,OE,p,p,e,e,TRUE,1,777,TRUE,oe
4440,CVOE_D,4,1,2,34,J 26,J,6,,,FALSE,OE,p,p,e,e,TRUE,1,684,TRUE,oe
4441,CVOE_D,4,1,2,35,D 24,D,4,,,FALSE,OE,p,p,e,e,TRUE,1,724,TRUE,oe
4442,CVOE_D,4,1,2,36,O 50,O,0,,,TRUE,OE,p,p,e,e,TRUE,1,1117,TRUE,oe
4443,CVOE_D,4,1,2,37,U 16,U,6,,,TRUE,OE,p,p,e,e,TRUE,1,741,TRUE,oe
4444,CVOE_D,4,1,2,38,O 15,O,5,,,FALSE,OE,q,q,o,o,TRUE,1,707,TRUE,oe
4445,CVOE_D,4,1,2,39,D 32,D,2,,,FALSE,OE,p,p,e,e,TRUE,1,745,TRUE,oe
4446,CVOE_D,4,1,2,40,S 67,S,7,,,TRUE,OE,q,q,o,o,TRUE,1,623,TRUE,oe
4447,CVOE_D,4,1,2,41,J 74,J,4,,,FALSE,OE,p,p,e,e,TRUE,1,708,TRUE,oe
4448,CVOE_D,4,1,2,42,D 92,D,2,,,FALSE,OE,p,p,e,e,TRUE,1,682,TRUE,oe
4449,CVOE_D,4,1,2,43,A 65,A,5,,,FALSE,OE,q,q,o,o,TRUE,1,667,TRUE,oe
4450,CVOE_D,4,1,2,44,I 87,I,7,,,FALSE,OE,q,q,o,o,TRUE,1,672,TRUE,oe
4451,CVOE_D,4,1,2,45,H 61,H,1,,,TRUE,OE,q,q,o,o,TRUE,1,614,TRUE,oe
4452,CVOE_D,4,1,2,46,E 59,E,9,,,FALSE,OE,q,q,o,o,TRUE,1,753,TRUE,oe
4453,CVOE_D,4,1,2,47,I 33,I,3,,,FALSE,OE,q,q,o,o,TRUE,1,695,TRUE,oe
4454,CVOE_D,4,1,2,48,O 90,O,0,,,TRUE,OE,p,p,e,e,TRUE,1,874,TRUE,oe
4455,CVOE_D,4,1,2,49,U 51,U,1,,,FALSE,OE,q,q,o,o,TRUE,1,683,TRUE,oe
4456,CVOE_D,4,1,2,50,A 10,A,0,,,TRUE,OE,q,p,o,e,FALSE,0,683,FALSE,oe
4457,CVOE_D,4,1,2,51,E 50,E,0,,,TRUE,OE,p,p,e,e,TRUE,1,1084,TRUE,oe
4458,CVOE_D,4,1,2,52,D 92,D,2,,,FALSE,OE,p,p,e,e,TRUE,1,716,TRUE,oe
4459,CVOE_D,4,1,2,53,E 60,E,0,,,TRUE,OE,p,p,e,e,TRUE,1,1069,TRUE,oe
4460,CVOE_D,4,1,2,54,A 95,A,5,,,FALSE,OE,q,q,o,o,TRUE,1,811,TRUE,oe
4461,CVOE_D,4,1,2,55,E 64,E,4,,,TRUE,OE,p,p,e,e,TRUE,1,742,TRUE,oe
4462,CVOE_D,4,1,2,56,P 20,P,0,,,FALSE,OE,p,p,e,e,TRUE,1,820,TRUE,oe
4463,CVOE_D,4,1,2,57,S 06,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,695,TRUE,oe
4464,CVOE_D,4,1,2,58,P 64,P,4,,,FALSE,OE,p,p,e,e,TRUE,1,666,TRUE,oe
4465,CVOE_D,4,1,2,59,U 70,U,0,,,TRUE,OE,p,p,e,e,TRUE,1,824,TRUE,oe
4466,CVOE_D,4,1,2,60,S 16,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,670,TRUE,oe
4467,CVOE_D,4,1,2,61,E 35,E,5,,,FALSE,OE,q,q,o,o,TRUE,1,643,TRUE,oe
4468,CVOE_D,4,1,2,62,I 93,I,3,,,FALSE,OE,q,q,o,o,TRUE,1,828,TRUE,oe
4469,CVOE_D,4,1,2,63,D 63,D,3,,,TRUE,OE,q,q,o,o,TRUE,1,586,TRUE,oe
4470,CVOE_D,4,1,2,64,U 89,U,9,,,FALSE,OE,q,q,o,o,TRUE,1,1103,TRUE,oe
4471,CVOE_D,4,1,2,65,E 91,E,1,,,FALSE,OE,q,q,o,o,TRUE,1,829,TRUE,oe
4472,CVOE_D,4,1,2,66,A 12,A,2,,,TRUE,OE,p,p,e,e,TRUE,1,715,TRUE,oe
4473,CVOE_D,4,1,2,67,P 56,P,6,,,FALSE,OE,p,p,e,e,TRUE,1,596,TRUE,oe
4474,CVOE_D,4,1,2,68,S 65,S,5,,,TRUE,OE,q,q,o,o,TRUE,1,828,TRUE,oe
4475,CVOE_D,4,1,2,69,P 07,P,7,,,TRUE,OE,q,q,o,o,TRUE,1,714,TRUE,oe
4476,CVOE_D,4,1,2,70,I 77,I,7,,,FALSE,OE,q,q,o,o,TRUE,1,531,TRUE,oe
4477,CVOE_D,4,1,2,71,J 19,J,9,,,TRUE,OE,q,q,o,o,TRUE,1,1174,TRUE,oe
4478,CVOE_D,4,1,2,72,O 59,O,9,,,FALSE,OE,q,q,o,o,TRUE,1,721,TRUE,oe
4479,CVOE_D,4,1,2,73,J 15,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,713,TRUE,oe
4480,CVOE_D,4,1,2,74,I 89,I,9,,,FALSE,OE,q,q,o,o,TRUE,1,671,TRUE,oe
4481,CVOE_D,4,1,2,75,O 97,O,7,,,FALSE,OE,q,q,o,o,TRUE,1,637,TRUE,oe
4482,CVOE_D,4,1,2,76,A 92,A,2,,,TRUE,OE,p,p,e,e,TRUE,1,741,TRUE,oe
4483,CVOE_D,4,1,2,77,J 90,J,0,,,FALSE,OE,p,p,e,e,TRUE,1,659,TRUE,oe
4484,CVOE_D,4,1,2,78,H 65,H,5,,,TRUE,OE,q,q,o,o,TRUE,1,646,TRUE,oe
4485,CVOE_D,4,1,2,79,H 17,H,7,,,TRUE,OE,q,q,o,o,TRUE,1,631,TRUE,oe
4486,CVOE_D,4,1,2,80,S 26,S,6,,,FALSE,OE,p,p,e,e,TRUE,1,637,TRUE,oe
4487,CVOE_D,4,1,2,81,D 56,D,6,,,FALSE,OE,p,p,e,e,TRUE,1,533,TRUE,oe
4488,CVOE_D,4,1,2,82,I 91,I,1,,,FALSE,OE,q,q,o,o,TRUE,1,720,TRUE,oe
4489,CVOE_D,4,1,2,83,J 11,J,1,,,TRUE,OE,q,q,o,o,TRUE,1,617,TRUE,oe
4490,CVOE_D,4,1,2,84,O 28,O,8,,,TRUE,OE,p,p,e,e,TRUE,1,716,TRUE,oe
4491,CVOE_D,4,1,2,85,H 29,H,9,,,TRUE,OE,q,q,o,o,TRUE,1,676,TRUE,oe
4492,CVOE_D,4,1,2,86,J 25,J,5,,,TRUE,OE,q,q,o,o,TRUE,1,661,TRUE,oe
4493,CVOE_D,4,1,2,87,A 73,A,3,,,FALSE,OE,q,q,o,o,TRUE,1,642,TRUE,oe
4494,CVOE_D,4,1,2,88,J 63,J,3,,,TRUE,OE,q,q,o,o,TRUE,1,547,TRUE,oe
4495,CVOE_D,4,1,2,89,U 84,U,4,,,TRUE,OE,p,p,e,e,TRUE,1,641,TRUE,oe
4496,CVOE_D,4,1,2,90,A 58,A,8,,,TRUE,OE,p,p,e,e,TRUE,1,705,TRUE,oe
