ExperimentName,Subject,Block,cue_target,ListNum,Response
T_JOL D,36,2,Sip - Drink,2,100
T_JOL D,36,2,Sick - Hide,79,1
T_JOL D,36,2,Hammer - Chisel,40,
T_JOL D,36,2,War - Revolution,34,100
T_JOL D,36,2,Cold - Bitter,26,35
T_JOL D,36,2,Clutter - Pusher,61,0
T_JOL D,36,2,Attire - Clothes,18,100
T_JOL D,36,2,Waste - Dump,44,100
T_JOL D,36,2,Bronze - Artery,69,23
T_JOL D,36,2,Famine - Hunger,15,1
T_JOL D,36,2,Chili - Hot,12,100
T_JOL D,36,2,Out - Way,30,9
T_JOL D,36,2,Division - Math,8,100
T_JOL D,36,2,Drowsy - Sleep,16,100
T_JOL D,36,2,Design - ?,46,plan
T_JOL D,36,2,Card - ?,37,gae
T_JOL D,36,2,Dog - ?,29,furry
T_JOL D,36,2,Growth - ?,5,human
T_JOL D,36,2,Accident - ?,75,car
T_JOL D,36,2,Pilot - ?,19,plane
T_JOL D,36,2,Cave - ?,3,dark
T_JOL D,36,2,Racket - ?,13,ball
T_JOL D,36,2,Sick - ?,79,
T_JOL D,36,2,Famine - ?,15,hunger
T_JOL D,36,2,Stench - ?,17,smell
T_JOL D,36,2,Waste - ?,44,dump
T_JOL D,36,2,Hammer - ?,40,
T_JOL D,36,2,End - ?,49,
T_JOL D,36,2,Chore - ?,14,work
T_JOL D,36,2,Wasp - ?,7,stinger
T_JOL D,36,2,Riddle - ?,76,
T_JOL D,36,2,Division - ?,8,math
T_JOL D,36,2,Bad - ?,21,delinquent
T_JOL D,36,2,Floor - ?,66,ground
T_JOL D,36,2,Position - ?,71,
T_JOL D,36,2,Flower - ?,38,bee
T_JOL D,36,2,Latch - ?,11,key
T_JOL D,36,2,Amount - ?,42,money
T_JOL D,36,2,Talk - ?,35,
T_JOL D,36,2,Blaze - ?,20,fire
T_JOL D,36,2,Lion - ?,74,art
T_JOL D,36,2,Sting - ?,25,bee
T_JOL D,36,2,News - ?,24,
T_JOL D,36,2,War - ?,34,revolution
T_JOL D,36,2,Plant - ?,27,
T_JOL D,36,2,Bar - ?,47,grill
T_JOL D,36,2,Child - ?,59,baby
T_JOL D,36,2,Bird - ?,28,
T_JOL D,36,2,Business - ?,67,work
T_JOL D,36,2,Enough - ?,1,full
T_JOL D,36,2,Word - ?,6,
T_JOL D,36,2,Vase - ?,80,glass
T_JOL D,36,2,Fantastic - ?,10,great
T_JOL D,36,2,Decision - ?,54,
T_JOL D,36,2,Money - ?,23,amount
T_JOL D,36,2,Bronze - ?,69,
T_JOL D,36,2,Soda - ?,51,pop
T_JOL D,36,2,Toilet - ?,53,bathroom
T_JOL D,36,2,Bee - ?,58,stinger
T_JOL D,36,2,Would - ?,78,could
T_JOL D,36,2,Future - ?,56,past
T_JOL D,36,2,Liver - ?,48,kidney
T_JOL D,36,2,Sip - ?,2,drin
T_JOL D,36,2,Foot - ?,55,shoe
T_JOL D,36,2,Round - ?,60,gam
T_JOL D,36,2,Attorney - ?,9,law
T_JOL D,36,2,Rock - ?,33,pebble
T_JOL D,36,2,Sacking - ?,62,fill
T_JOL D,36,2,Tuck - ?,73,allow
T_JOL D,36,2,Sight - ?,68,
T_JOL D,36,2,Site - ?,43,network
T_JOL D,36,2,Drowsy - ?,16,sleepy
T_JOL D,36,2,Attire - ?,18,clothes
T_JOL D,36,2,Fish - ?,39,shrimp
T_JOL D,36,2,Seize - ?,4,
T_JOL D,36,2,Out - ?,30,way
T_JOL D,36,2,Cold - ?,26,shiver
T_JOL D,36,2,Wind - ?,50,blow
T_JOL D,36,2,Add - ?,77,subtract
T_JOL D,36,2,Cheese - ?,52,wine
T_JOL D,36,2,Clean - ?,31,
T_JOL D,36,2,Stomach - ?,22,
T_JOL D,36,2,Hand - ?,70,work
T_JOL D,36,2,Assignment - ?,41,due
T_JOL D,36,2,Woman - ?,64,man
T_JOL D,36,2,Salad - ?,57,fruit
T_JOL D,36,2,Car - ?,72,vehicle
T_JOL D,36,2,Jury - ?,45,trial
T_JOL D,36,2,Water- ?,32,drink
T_JOL D,36,2,Clutter - ?,61,tras
T_JOL D,36,2,Chili - ?,12,beans
T_JOL D,36,2,Hungry - ?,63,food
T_JOL D,36,2,Cow - ?,36,
T_JOL D,36,2,Belt - ?,65,buckle
T_JOL D,40,1,Strawberry - Fruit,9,78
T_JOL D,40,1,Villain - Bad,3,
T_JOL D,40,1,Clothes - Cake,74,12
T_JOL D,40,1,Ounce - Both,77,13
T_JOL D,40,1,Temper - Tantrum,58,88
T_JOL D,40,1,Lie - Truth,52,68
T_JOL D,40,1,Truthful - Honest,18,77
T_JOL D,40,1,Thimble - Thread,6,23
T_JOL D,40,1,Toil - Lease,75,12
T_JOL D,40,1,Paper - Document,33,77
T_JOL D,40,1,Bracelet - Wrist,45,78
T_JOL D,40,1,Scissors - Shears,36,88
T_JOL D,40,1,Plant - Cactus,38,87
T_JOL D,40,1,Eat - Dine,35,8
T_JOL D,40,1,Equal - Rights,42,56
T_JOL D,40,1,Banker - Money,17,88
T_JOL D,40,1,Flip - Turn,1,45
T_JOL D,40,1,Aircraft - Plane,14,99
T_JOL D,40,1,Tan - Sun,59,89
T_JOL D,40,1,Morning - Temperature,78,36
T_JOL D,40,1,Obtain - Meat,64,
T_JOL D,40,1,Steak - Give,73,56
T_JOL D,40,1,Ground - Earth,49,66
T_JOL D,40,1,Election - Maze,62,
T_JOL D,40,1,Cut - Chop,31,88
T_JOL D,40,1,Favorite - Best,10,78
T_JOL D,40,1,Hate - Name,69,45
T_JOL D,40,1,Breakable - Glass,12,78
T_JOL D,40,1,Shake - Shell,66,56
T_JOL D,40,1,Love - Affection,40,99
T_JOL D,40,1,League - Baseball,16,67
T_JOL D,40,1,Car - Driver,30,78
T_JOL D,40,1,Brawl - Fight,20,56
T_JOL D,40,1,Donkey - Mule,32,88
T_JOL D,40,1,Mystery - Detective,24,67
T_JOL D,40,1,Maroon - Justice,60,34
T_JOL D,40,1,Trash - Litter,27,67
T_JOL D,40,1,Penguin - Bird,4,78
T_JOL D,40,1,Long - Extension,21,45
T_JOL D,40,1,Red - Cherry,28,88
T_JOL D,40,1,Sardine - Fish,15,88
T_JOL D,40,1,Children - Mirror,79,3
T_JOL D,40,1,Fiction - Listen,67,34
T_JOL D,40,1,Panther - Cat,11,78
T_JOL D,40,1,Drink - Water,48,99
T_JOL D,40,1,Windshield - Car,2,67
T_JOL D,40,1,Wax - Candle,44,57
T_JOL D,40,1,Tie - Shoelace,23,9
T_JOL D,40,1,Main - Scar,80,34
T_JOL D,40,1,Have - Own,57,23
T_JOL D,40,1,Noise - Loud,56,65
T_JOL D,40,1,Cold - Chill,39,88
T_JOL D,40,1,Coffin - Dead,13,7
T_JOL D,40,1,Bang - Fuzzy,70,23
T_JOL D,40,1,Reel - Rod,54,66
T_JOL D,40,1,Shave - Razor,41,89
T_JOL D,40,1,Joke - Keys,68,45
T_JOL D,40,1,Carbon - Element,46,
T_JOL D,40,1,Clear - Moat,71,65
T_JOL D,40,1,Balloon - Pop,8,55
T_JOL D,40,1,Dog - Furry,26,78
T_JOL D,40,1,Away - Gone,47,34
T_JOL D,40,1,Sign - Loan,76,79
T_JOL D,40,1,Jar - Mason,43,99
T_JOL D,40,1,Charm - Vehicle,63,
T_JOL D,40,1,Lonely - Alone,50,34
T_JOL D,40,1,Fight - Feud,37,45
T_JOL D,40,1,Able - Crackle,65,32
T_JOL D,40,1,Head - Scalp,29,67
T_JOL D,40,1,Tick - Flea,55,87
T_JOL D,40,1,Seatbelt - Safety,51,77
T_JOL D,40,1,Wet - Dry,72,89
T_JOL D,40,1,Revenge - Even,7,56
T_JOL D,40,1,Cloth - Stretch,61,44
T_JOL D,40,1,Smell - Incense,34,99
T_JOL D,40,1,Game - Clue,22,54
T_JOL D,40,1,Actress - Star,5,56
T_JOL D,40,1,End - Adjourn,25,
T_JOL D,40,1,Nap - Sleep,19,45
T_JOL D,40,1,Communication - Phone,53,78
T_JOL D,40,1,Thimble - ?,6,
T_JOL D,40,1,Truthful - ?,18,Honest
T_JOL D,40,1,Villian - ?,3,bad
T_JOL D,40,1,Bang - ?,73,
T_JOL D,40,1,End - ?,25,
T_JOL D,40,1,Dog - ?,26,food
T_JOL D,40,1,Balloon - ?,8,pop
T_JOL D,40,1,Panther - ?,11,cat
T_JOL D,40,1,Penguin - ?,4,bird
T_JOL D,40,1,Love - ?,40,affection
T_JOL D,40,1,Strawberry - ?,9,fruit
T_JOL D,40,1,Wax - ?,44,candel
T_JOL D,40,1,Ground - ?,49,earth
T_JOL D,40,1,Smell - ?,34,taste
T_JOL D,40,1,Revenge - ?,7,even
T_JOL D,40,1,Children - ?,79,
T_JOL D,40,1,Mystery - ?,24,
T_JOL D,40,1,Plant - ?,38,cactus
T_JOL D,40,1,Fiction - ?,67,novel
T_JOL D,40,1,Joke - ?,68,
T_JOL D,40,1,Communication - ?,53,
T_JOL D,40,1,Fight - ?,37,fright
T_JOL D,40,1,Game - ?,22,clue
T_JOL D,40,1,Obtain - ?,64,
T_JOL D,40,1,Cold - ?,39,chill
T_JOL D,40,1,Clear - ?,71,
T_JOL D,40,1,Breakable - ?,12,glass
T_JOL D,40,1,Banker - ?,17,cash
T_JOL D,40,1,League - ?,16,baseball
T_JOL D,40,1,Sardine - ?,15,fish
T_JOL D,40,1,Red - ?,28,cherry
T_JOL D,40,1,Bracelet - ?,45,wrist
T_JOL D,40,1,Wet - ?,72,dry
T_JOL D,40,1,Brawl - ?,20,fight
T_JOL D,40,1,Shake - ?,66,
T_JOL D,40,1,Have - ?,57,got
T_JOL D,40,1,Morning - ?,78,temperater
T_JOL D,40,1,Seatbelt - ?,51,safety
T_JOL D,40,1,Actress - ?,5,star
T_JOL D,40,1,Flip - ?,1,
T_JOL D,40,1,Trash - ?,27,litter
T_JOL D,40,1,Maroon - ?,60,
T_JOL D,40,1,Lonely - ?,50,alone
T_JOL D,40,1,Windsield - ?,2,car
T_JOL D,40,1,Head - ?,29,
T_JOL D,40,1,Reel - ?,54,rod
T_JOL D,40,1,Away - ?,47,
T_JOL D,40,1,Toil - ?,75,
T_JOL D,40,1,Cloth - ?,61,
T_JOL D,40,1,Favorite - ?,10,
T_JOL D,40,1,Clothes - ?,74,
T_JOL D,40,1,Temper - ?,58,children
T_JOL D,40,1,Sign - ?,76,
T_JOL D,40,1,Aircraft - ?,14,plane
T_JOL D,40,1,Eat - ?,35,
T_JOL D,40,1,Tan - ?,59,sun
T_JOL D,40,1,Coffin - ?,13,dead
T_JOL D,40,1,Jar - ?,43,mason
T_JOL D,40,1,Able - ?,65,
T_JOL D,40,1,Scissors - ?,36,shears
T_JOL D,40,1,Noise - ?,56,loud
T_JOL D,40,1,Paper - ?,33,
T_JOL D,40,1,Hate - ?,69,
T_JOL D,40,1,Steak - ?,73,eat
T_JOL D,40,1,Car - ?,30,windshield
T_JOL D,40,1,Donkey - ?,32,mule
T_JOL D,40,1,Charm - ?,63,
T_JOL D,40,1,Carbon - ?,46,element
T_JOL D,40,1,Ounce - ?,77,
T_JOL D,40,1,Equal - ?,42,
T_JOL D,40,1,Long - ?,21,
T_JOL D,40,1,Shave - ?,41,razor
T_JOL D,40,1,Drink - ?,48,water
T_JOL D,40,1,Tick - ?,55,flea
T_JOL D,40,1,Election - ?,62,
T_JOL D,40,1,Cut - ?,31,
T_JOL D,40,1,Lie - ?,52,deseat
T_JOL D,40,1,Tie - ?,23,shoelace
T_JOL D,40,1,Main - ?,80,
T_JOL D,40,1,Nap - ?,19,sleep
T_JOL D,40,2,Assignment - Due,41,45
T_JOL D,40,2,Waste - Dump,44,67
T_JOL D,40,2,Riddle - Sugar,76,34
T_JOL D,40,2,Jury - Trial,45,78
T_JOL D,40,2,Would - Cash,78,45
T_JOL D,40,2,Foot - Shoe,55,99
T_JOL D,40,2,Chili - Hot,12,67
T_JOL D,40,2,Position - Machine,71,33
T_JOL D,40,2,Blaze - Fire,20,99
T_JOL D,40,2,Accident - Strong,75,34
T_JOL D,40,2,Clutter - Pusher,61,43
T_JOL D,40,2,Sight - Debate,68,23
T_JOL D,40,2,War - Revolution,34,67
T_JOL D,40,2,Hammer - Chisel,40,45
T_JOL D,40,2,Division - Math,8,
T_JOL D,40,2,Bird - Swan,28,66
T_JOL D,40,2,News - Editor,24,76
T_JOL D,40,2,End - Begin,49,100
T_JOL D,40,2,Flower - Orchid,38,67
T_JOL D,40,2,Dog - Paw,29,55
T_JOL D,40,2,Bad - Delinquent,21,
T_JOL D,40,2,Future - Past,56,76
T_JOL D,40,2,Amount - Number,42,45
T_JOL D,40,2,Fantastic - Great,10,67
T_JOL D,40,2,Plant - Root,27,77
T_JOL D,40,2,Fish - Tuna,39,34
T_JOL D,40,2,Drowsy - Sleep,16,56
T_JOL D,40,2,Bee - Honey,58,67
T_JOL D,40,2,Salad - Lettuce,57,34
T_JOL D,40,2,Sacking - Dietary,62,12
T_JOL D,40,2,Site - Location,43,67
T_JOL D,40,2,Wasp - Bug,7,88
T_JOL D,40,2,Stench - Smell,17,56
T_JOL D,40,2,Growth - Height,5,89
T_JOL D,40,2,Attire - Clothes,18,34
T_JOL D,40,2,Cold - Bitter,26,56
T_JOL D,40,2,Attorney - Law,9,22
T_JOL D,40,2,Racket - Ball,13,77
T_JOL D,40,2,Famine - Hunger,15,33
T_JOL D,40,2,Stomach - Digestion,22,67
T_JOL D,40,2,Child - Baby,59,45
T_JOL D,40,2,Car - Happy,72,73
T_JOL D,40,2,Enough - Full,1,56
T_JOL D,40,2,Belt - Soon,65,23
T_JOL D,40,2,Floor - Discover,66,67
T_JOL D,40,2,Talk - Discussion,35,23
T_JOL D,40,2,Bar - Grill,47,87
T_JOL D,40,2,Round - Circle,60,56
T_JOL D,40,2,Liver - Kidney,48,45
T_JOL D,40,2,Card - Credit,37,89
T_JOL D,40,2,Decision - Choice,54,56
T_JOL D,40,2,Toilet - Bathroom,53,76
T_JOL D,40,2,Add - Valley,77,56
T_JOL D,40,2,Hungry - Park,63,34
T_JOL D,40,2,Vase - King,80,11
T_JOL D,40,2,Wind - Blow,50,77
T_JOL D,40,2,Water - Bridge,32,45
T_JOL D,40,2,Seize - Take,4,34
T_JOL D,40,2,Word - Sentence,6,56
T_JOL D,40,2,Woman - Lift,64,34
T_JOL D,40,2,Tuck - Allow,73,45
T_JOL D,40,2,Sting - Hornet,25,88
T_JOL D,40,2,Pilot - Plane,19,54
T_JOL D,40,2,Business - Death,67,12
T_JOL D,40,2,Chore - Work,14,34
T_JOL D,40,2,Cave - Dark,3,66
T_JOL D,40,2,Design - Architecture,46,34
T_JOL D,40,2,Clean - Hygiene,31,56
T_JOL D,40,2,Rock - Geology,33,99
T_JOL D,40,2,Hand - Fix,70,45
T_JOL D,40,2,Sip - Drink,2,56
T_JOL D,40,2,Latch - Key,11,76
T_JOL D,40,2,Money - Wage,23,99
T_JOL D,40,2,Lion - Art,74,34
T_JOL D,40,2,Sick - Hide,79,45
T_JOL D,40,2,Soda - Pop,51,100
T_JOL D,40,2,Bronze - Artery,69,34
T_JOL D,40,2,Cow - Herd,36,78
T_JOL D,40,2,Out - Way,30,56
T_JOL D,40,2,Cheese - Wine,52,46
T_JOL D,40,2,Design - ?,46,archetexture
T_JOL D,40,2,Seize - ?,4,stop
T_JOL D,40,2,Cold - ?,26,chill
T_JOL D,40,2,Clean - ?,31,hygine
T_JOL D,40,2,Assignment - ?,41,essay
T_JOL D,40,2,Attorney - ?,9,law
T_JOL D,40,2,Flower - ?,38,pot
T_JOL D,40,2,Would - ?,78,
T_JOL D,40,2,Fantastic - ?,10,good
T_JOL D,40,2,Hungry - ?,63,
T_JOL D,40,2,Famine - ?,15,
T_JOL D,40,2,Business - ?,67,
T_JOL D,40,2,Enough - ?,1,full
T_JOL D,40,2,Latch - ?,11,lock
T_JOL D,40,2,Blaze - ?,20,fire
T_JOL D,40,2,Woman - ?,64,feminan
T_JOL D,40,2,Racket - ?,13,ball
T_JOL D,40,2,End - ?,49,
T_JOL D,40,2,Salad - ?,57,lettuce
T_JOL D,40,2,Card - ?,37,game
T_JOL D,40,2,Sting - ?,25,wasp
T_JOL D,40,2,Bird - ?,28,penguine
T_JOL D,40,2,Round - ?,60,circle
T_JOL D,40,2,Dog - ?,29,paw
T_JOL D,40,2,Stench - ?,17,trash
T_JOL D,40,2,Bad - ?,21,
T_JOL D,40,2,Cave - ?,3,dark
T_JOL D,40,2,Wind - ?,50,blow
T_JOL D,40,2,Rock - ?,33,earth
T_JOL D,40,2,Out - ?,30,
T_JOL D,40,2,Sight - ?,68,see
T_JOL D,40,2,Chili - ?,12,hot
T_JOL D,40,2,Child - ?,59,
T_JOL D,40,2,Waste - ?,44,trash
T_JOL D,40,2,Stomach - ?,22,digestion
T_JOL D,40,2,Talk - ?,35,communicate
T_JOL D,40,2,Plant - ?,27,pot
T_JOL D,40,2,Toilet - ?,53,bowl
T_JOL D,40,2,Attire - ?,18,clothes
T_JOL D,40,2,Sip - ?,2,drink
T_JOL D,40,2,Vase - ?,80,plant
T_JOL D,40,2,Tuck - ?,73,
T_JOL D,40,2,Water- ?,32,drink
T_JOL D,40,2,Add - ?,77,
T_JOL D,40,2,Cow - ?,36,grass
T_JOL D,40,2,Car - ?,72,windshield
T_JOL D,40,2,Word - ?,6,
T_JOL D,40,2,Accident - ?,75,
T_JOL D,40,2,Wasp - ?,7,sting
T_JOL D,40,2,Riddle - ?,76,joke
T_JOL D,40,2,Hand - ?,70,shake
T_JOL D,40,2,Chore - ?,14,work
T_JOL D,40,2,Jury - ?,45,law
T_JOL D,40,2,Soda - ?,51,pop
T_JOL D,40,2,Belt - ?,65,sun
T_JOL D,40,2,Sick - ?,79,
T_JOL D,40,2,Future - ?,56,
T_JOL D,40,2,Amount - ?,42,
T_JOL D,40,2,Division - ?,8,
T_JOL D,40,2,Fish - ?,39,dolphin
T_JOL D,40,2,Liver - ?,48,kidney
T_JOL D,40,2,War - ?,34,battle
T_JOL D,40,2,Foot - ?,55,
T_JOL D,40,2,Pilot - ?,19,plane
T_JOL D,40,2,Bar - ?,47,drink
T_JOL D,40,2,Bee - ?,58,
T_JOL D,40,2,Site - ?,43,landscape
T_JOL D,40,2,Drowsy - ?,16,
T_JOL D,40,2,Hammer - ?,40,
T_JOL D,40,2,Floor - ?,66,
T_JOL D,40,2,Clutter - ?,61,
T_JOL D,40,2,Growth - ?,5,plant
T_JOL D,40,2,News - ?,24,
T_JOL D,40,2,Position - ?,71,
T_JOL D,40,2,Sacking - ?,62,
T_JOL D,40,2,Cheese - ?,52,wine
T_JOL D,40,2,Money - ?,23,wage
T_JOL D,40,2,Decision - ?,54,
T_JOL D,40,2,Lion - ?,74,
T_JOL D,40,2,Bronze - ?,69,
T_JOL D,44,1,Truthful - Honest,18,89
T_JOL D,44,1,Have - Own,57,75
T_JOL D,44,1,Away - Gone,47,72
T_JOL D,44,1,Shave - Razor,41,45
T_JOL D,44,1,Obtain - Meat,64,3
T_JOL D,44,1,Wax - Candle,44,34
T_JOL D,44,1,Aircraft - Plane,14,14
T_JOL D,44,1,Ounce - Both,77,0
T_JOL D,44,1,Flip - Turn,1,15
T_JOL D,44,1,Cut - Chop,31,60
T_JOL D,44,1,Penguin - Bird,4,23
T_JOL D,44,1,Tie - Shoelace,23,40
T_JOL D,44,1,Coffin - Dead,13,55
T_JOL D,44,1,Game - Clue,22,4
T_JOL D,44,1,Banker - Money,17,17
T_JOL D,44,1,Maroon - Justice,60,0
T_JOL D,44,1,Strawberry - Fruit,9,25
T_JOL D,44,1,Bracelet - Wrist,45,15
T_JOL D,44,1,Dog - Furry,26,20
T_JOL D,44,1,Fight - Feud,37,33
T_JOL D,44,1,Toil - Lease,75,2
T_JOL D,44,1,Ground - Earth,49,45
T_JOL D,44,1,Charm - Vehicle,63,1
T_JOL D,44,1,Plant - Cactus,38,
T_JOL D,44,1,Steak - Give,73,
T_JOL D,44,1,Cold - Chill,39,15
T_JOL D,44,1,Bang - Fuzzy,70,1
T_JOL D,44,1,Windshield - Car,2,25
T_JOL D,44,1,Wet - Dry,72,68
T_JOL D,44,1,Fiction - Listen,67,12
T_JOL D,44,1,Election - Maze,62,10
T_JOL D,44,1,Donkey - Mule,32,46
T_JOL D,44,1,Drink - Water,48,67
T_JOL D,44,1,Equal - Rights,42,70
T_JOL D,44,1,Carbon - Element,46,44
T_JOL D,44,1,Jar - Mason,43,89
T_JOL D,44,1,Paper - Document,33,36
T_JOL D,44,1,Scissors - Shears,36,67
T_JOL D,44,1,Hate - Name,69,12
T_JOL D,44,1,Revenge - Even,7,0
T_JOL D,44,1,Smell - Incense,34,
T_JOL D,44,1,Breakable - Glass,12,5
T_JOL D,44,1,Lonely - Alone,50,10
T_JOL D,44,1,Able - Crackle,65,12
T_JOL D,44,1,Tan - Sun,59,76
T_JOL D,44,1,Red - Cherry,28,60
T_JOL D,44,1,Eat - Dine,35,70
T_JOL D,44,1,End - Adjourn,25,43
T_JOL D,44,1,Clear - Moat,71,20
T_JOL D,44,1,Villain - Bad,3,34
T_JOL D,44,1,Mystery - Detective,24,80
T_JOL D,44,1,Long - Extension,21,67
T_JOL D,44,1,Love - Affection,40,89
T_JOL D,44,1,Nap - Sleep,19,99
T_JOL D,44,1,Thimble - Thread,6,89
T_JOL D,44,1,Children - Mirror,79,69
T_JOL D,44,1,Noise - Loud,56,100
T_JOL D,44,1,Reel - Rod,54,80
T_JOL D,44,1,Trash - Litter,27,83
T_JOL D,44,1,Favorite - Best,10,93
T_JOL D,44,1,Balloon - Pop,8,78
T_JOL D,44,1,Head - Scalp,29,35
T_JOL D,44,1,Sardine - Fish,15,67
T_JOL D,44,1,Brawl - Fight,20,72
T_JOL D,44,1,Car - Driver,30,83
T_JOL D,44,1,Communication - Phone,53,88
T_JOL D,44,1,Seatbelt - Safety,51,87
T_JOL D,44,1,Sign - Loan,76,56
T_JOL D,44,1,Main - Scar,80,34
T_JOL D,44,1,Panther - Cat,11,45
T_JOL D,44,1,Morning - Temperature,78,33
T_JOL D,44,1,Tick - Flea,55,45
T_JOL D,44,1,Lie - Truth,52,67
T_JOL D,44,1,Cloth - Stretch,61,43
T_JOL D,44,1,Shake - Shell,66,23
T_JOL D,44,1,Clothes - Cake,74,46
T_JOL D,44,1,Actress - Star,5,22
T_JOL D,44,1,Joke - Keys,68,12
T_JOL D,44,1,Temper - Tantrum,58,89
T_JOL D,44,1,League - Baseball,16,78
T_JOL D,44,1,Scissors - ?,36,shears
T_JOL D,44,1,Fiction - ?,67,hear
T_JOL D,44,1,Eat - ?,35,
T_JOL D,44,1,Election - ?,62,
T_JOL D,44,1,Equal - ?,42,
T_JOL D,44,1,Paper - ?,33,chop
T_JOL D,44,1,Coffin - ?,13,dead
T_JOL D,44,1,Panther - ?,11,cat
T_JOL D,44,1,Maroon - ?,60,
T_JOL D,44,1,Drink - ?,48,water
T_JOL D,44,1,Charm - ?,63,necklace
T_JOL D,44,1,Clear - ?,71,
T_JOL D,44,1,Shake - ?,66,down
T_JOL D,44,1,Brawl - ?,20,fight
T_JOL D,44,1,Actress - ?,5,star
T_JOL D,44,1,Aircraft - ?,14,plane
T_JOL D,44,1,Balloon - ?,8,float
T_JOL D,44,1,Truthful - ?,18,lies
T_JOL D,44,1,Favorite - ?,10,movie
T_JOL D,44,1,Windsield - ?,2,car
T_JOL D,44,1,End - ?,25,adjourn
T_JOL D,44,1,Communication - ?,53,phone
T_JOL D,44,1,Steak - ?,73,give
T_JOL D,44,1,Banker - ?,17,money
T_JOL D,44,1,Carbon - ?,46,
T_JOL D,44,1,Tan - ?,59,sun
T_JOL D,44,1,Temper - ?,58,tantru
T_JOL D,44,1,Cold - ?,39,water
T_JOL D,44,1,Have - ?,57,gave
T_JOL D,44,1,Joke - ?,68,laugh
T_JOL D,44,1,Sign - ?,76,off
T_JOL D,44,1,Bang - ?,73,
T_JOL D,44,1,Mystery - ?,24,question
T_JOL D,44,1,Wax - ?,44,candel
T_JOL D,44,1,Fight - ?,37,brawl
T_JOL D,44,1,Hate - ?,69,love
T_JOL D,44,1,Breakable - ?,12,glass
T_JOL D,44,1,Villian - ?,3,evil
T_JOL D,44,1,Sardine - ?,15,fish
T_JOL D,44,1,Main - ?,80,character
T_JOL D,44,1,Revenge - ?,7,even
T_JOL D,44,1,Tick - ?,55,flea
T_JOL D,44,1,Shave - ?,41,razor
T_JOL D,44,1,Morning - ?,78,temperature
T_JOL D,44,1,Children - ?,79,play
T_JOL D,44,1,Car - ?,30,windsheild
T_JOL D,44,1,Tie - ?,23,neck
T_JOL D,44,1,Lonely - ?,50,alone
T_JOL D,44,1,Jar - ?,43,mason
T_JOL D,44,1,Thimble - ?,6,thread
T_JOL D,44,1,Nap - ?,19,sleep
T_JOL D,44,1,Cloth - ?,61,stretch
T_JOL D,44,1,Wet - ?,72,water
T_JOL D,44,1,Game - ?,22,over
T_JOL D,44,1,Flip - ?,1,flop
T_JOL D,44,1,Ounce - ?,77,
T_JOL D,44,1,Ground - ?,49,earth
T_JOL D,44,1,Noise - ?,56,loud
T_JOL D,44,1,Clothes - ?,74,stretch
T_JOL D,44,1,Obtain - ?,64,gain
T_JOL D,44,1,Bracelet - ?,45,wrist
T_JOL D,44,1,Away - ?,47,gone
T_JOL D,44,1,Head - ?,29,
T_JOL D,44,1,Love - ?,40,adore
T_JOL D,44,1,League - ?,16,baseball
T_JOL D,44,1,Strawberry - ?,9,fruit
T_JOL D,44,1,Seatbelt - ?,51,saftey
T_JOL D,44,1,Trash - ?,27,can
T_JOL D,44,1,Cut - ?,31,throat
T_JOL D,44,1,Donkey - ?,32,
T_JOL D,44,1,Long - ?,21,distance
T_JOL D,44,1,Able - ?,65,
T_JOL D,44,1,Toil - ?,75,earth
T_JOL D,44,1,Dog - ?,26,fluffy
T_JOL D,44,1,Smell - ?,34,good
T_JOL D,44,1,Reel - ?,54,rod
T_JOL D,44,1,Plant - ?,38,green
T_JOL D,44,1,Lie - ?,52,truth
T_JOL D,44,1,Red - ?,28,blue
T_JOL D,44,1,Penguin - ?,4,bird
T_JOL D,44,2,Belt - Soon,65,67
T_JOL D,44,2,Bad - Delinquent,21,1
T_JOL D,44,2,Drowsy - Sleep,16,23
T_JOL D,44,2,Sacking - Dietary,62,32
T_JOL D,44,2,Foot - Shoe,55,43
T_JOL D,44,2,Business - Death,67,23
T_JOL D,44,2,Pilot - Plane,19,45
T_JOL D,44,2,Sting - Hornet,25,34
T_JOL D,44,2,Accident - Strong,75,23
T_JOL D,44,2,Card - Credit,37,78
T_JOL D,44,2,Vase - King,80,45
T_JOL D,44,2,War - Revolution,34,21
T_JOL D,44,2,Hammer - Chisel,40,65
T_JOL D,44,2,Hungry - Park,63,42
T_JOL D,44,2,Jury - Trial,45,76
T_JOL D,44,2,Cave - Dark,3,78
T_JOL D,44,2,Design - Architecture,46,34
T_JOL D,44,2,Round - Circle,60,78
T_JOL D,44,2,Attorney - Law,9,98
T_JOL D,44,2,Stench - Smell,17,45
T_JOL D,44,2,Water - Bridge,32,34
T_JOL D,44,2,Car - Happy,72,56
T_JOL D,44,2,Dog - Paw,29,53
T_JOL D,44,2,Tuck - Allow,73,56
T_JOL D,44,2,Growth - Height,5,34
T_JOL D,44,2,Position - Machine,71,67
T_JOL D,44,2,Amount - Number,42,45
T_JOL D,44,2,Lion - Art,74,32
T_JOL D,44,2,Add - Valley,77,2
T_JOL D,44,2,Clutter - Pusher,61,34
T_JOL D,44,2,Sip - Drink,2,67
T_JOL D,44,2,Assignment - Due,41,89
T_JOL D,44,2,Bee - Honey,58,56
T_JOL D,44,2,Latch - Key,11,4
T_JOL D,44,2,Bronze - Artery,69,0
T_JOL D,44,2,Money - Wage,23,67
T_JOL D,44,2,Wasp - Bug,7,3
