Subject,cue_target,ListNum,combined,Direction
68,Shave - Razor,41,3244,S
68,Amount - Number,42,1105,S
68,Equal - Rights,42,1911,S
68,Jar - Mason,43,2197,S
68,Site - Location,43,2988,S
68,Wax - Candle,44,2108,S
68,Waste - Dump,44,2678,S
68,Bracelet - Wrist,45,3543,S
68,Jury - Trial,45,3628,S
68,Carbon - Element,46,3046,S
68,Design - Architecture,46,3453,S
68,Away - Gone,47,2698,S
68,Bar - Grill,47,781,S
68,Liver - Kidney,48,2026,S
68,Drink - Water,48,2650,S
68,End - Begin,49,1740,S
68,Ground - Earth,49,2207,S
68,Lonely - Alone,50,1902,S
68,Wind - Blow,50,2788,S
68,Soda - Pop,51,2137,S
68,Seatbelt - Safety,51,2904,S
68,Cheese - Wine,52,1862,S
68,Lie - Truth,52,3473,S
68,Toilet - Bathroom,53,1963,S
68,Communication - Phone,53,2002,S
68,Decision - Choice,54,1456,S
68,Reel - Rod,54,3865,S
68,Foot - Shoe,55,1661,S
68,Tick - Flea,55,2245,S
68,Noise - Loud,56,1539,S
68,Future - Past,56,2879,S
68,Salad - Lettuce,57,2479,S
68,Have - Own,57,3049,S
68,Temper - Tantrum,58,1767,S
68,Bee - Honey,58,3042,S
68,Child - Baby,59,1180,S
68,Tan - Sun,59,2402,S
68,Maroon - Justice,60,3019,S
68,Round - Circle,60,568,S
68,Clutter - Pusher,61,1808,S
68,Cloth - Stretch,61,4345,U
68,Election - Maze,62,1686,U
68,Sacking - Dietary,62,2051,U
68,Charm - Vehicle,63,4088,U
68,Hungry - Park,63,849,U
68,Woman - Lift,64,2172,U
68,Obtain - Meat,64,2333,U
68,Belt - Soon,65,1262,U
68,Able - Crackle,65,2298,U
68,Floor - Discover,66,1303,U
68,Shake - Shell,66,1947,U
68,Fiction - Listen,67,1642,U
68,Business - Death,67,3617,U
68,Sight - Debate,68,2782,U
68,Joke - Keys,68,874,U
68,Bronze - Artery,69,2000,U
68,Hate - Name,69,2285,U
68,Bang - Fuzzy,70,2635,U
68,Hand - Fix,70,4826,U
68,Position - Machine,71,1740,U
68,Clear - Moat,71,2514,U
68,Car - Happy,72,1048,U
68,Wet - Dry,72,2592,U
68,Tuck - Allow,73,1483,U
68,Steak - Give,73,2336,U
68,Lion - Art,74,3056,U
68,Clothes - Cake,74,3336,U
68,Accident - Strong,75,1224,U
68,Toil - Lease,75,2088,U
68,Riddle - Sugar,76,1128,U
68,Sign - Loan,76,1984,U
68,Ounce - Both,77,2802,U
68,Add - Valley,77,982,U
68,Morning - Temperature,78,2605,U
68,Would - Cash,78,3285,U
68,Sick - Hide,79,1007,U
68,Children - Mirror,79,2176,U
68,Main - Scar,80,2040,U
68,Vase - King,80,3626,U
69,Extension - Long,1,3268,F
69,Delinquent - Bad,1,4318,F
69,Digestion - Stomach,2,2626,F
69,Clue - Game,2,3131,F
69,Wage - Money,3,3373,F
69,Cactus - Plant,3,3699,F
69,Shoelace - Tie,4,2418,F
69,Chisel - Hammer,4,2949,F
69,Detective - Mystery,5,2699,F
69,Editor - News,5,4181,F
69,Adjourn - End,6,1696,F
69,Hornet - Sting,6,3010,F
69,Furry - Dog,7,2197,F
69,Bitter - Cold,7,3321,F
69,Root - Plant,8,2397,F
69,Litter - Trash,8,2923,F
69,Cherry - Red,9,3438,F
69,Swan - Bird,9,3898,F
69,Scalp - Head,10,2520,F
69,Paw - Dog,10,3138,F
69,Way - Out,11,2227,F
69,Driver - Car,11,3648,F
69,Chop - Cut,12,2744,F
69,Hygiene - Clean,12,4383,F
69,Mule - Donkey,13,1740,F
69,Bridge - Water,13,3581,F
69,Document - Paper,14,3394,F
69,Geology - Rock,14,3938,F
69,Incense - Smell,15,4152,F
69,Revolution - War,15,4603,F
69,Dine - Eat,16,2706,F
69,Discussion - Talk,16,3185,F
69,Herd - Cow,17,3408,F
69,Shears - Scissors,17,4016,F
69,Feud - Fight,18,1562,F
69,Credit - Card,18,3669,F
69,Chill - Cold,19,2882,F
69,Orchid - Flower,19,4805,F
69,Tuna -  Fish,20,1746,F
69,Affection - Love,20,4515,F
69,Full - Enough,21,2715,B
69,Turn - Flip,21,3225,B
69,Drink - Sip,22,3715,B
69,Car - Windshield,22,4134,B
69,Bad - Villain,23,1570,B
69,Dark - Cave,23,2881,B
69,Take - Seize,24,3667,B
69,Bird - Penguin,24,3954,B
69,Star - Actress,25,161,B
69,Height - Growth,25,3339,B
69,Thread - Thimble,26,1477,B
69,Sentence - Word,26,4271,B
69,Bug - Wasp,27,2650,B
69,Even - Revenge,27,4225,B
69,Pop - Balloon,28,2115,B
69,Math - Division,28,4458,B
69,Law - Attorney,29,3604,B
69,Fruit - Strawberry,29,3794,B
69,Great - Fantastic,30,3041,B
69,Best - Favorite,30,3794,B
69,Cat - Panther,31,1425,B
69,Key - Latch,31,2614,B
69,Hot - Chili,32,1989,B
69,Glass - Breakable,32,4468,B
69,Dead - Coffin,33,2864,B
69,Ball - Racket,33,3456,B
69,Plane - Aircraft,34,3005,B
69,Work - Chore,34,3170,B
69,Fish - Sardine,35,1983,B
69,Hunger - Famine,35,3178,B
69,Baseball - League,36,1419,B
69,Sleep - Drowsy,36,3332,B
69,Smell - Stench,37,22,B
69,Money - Banker,37,3014,B
69,Honest - Truthful,38,3501,B
69,Clothes - Attire,38,3768,B
69,Sleep - Nap,39,2130,B
69,Plane - Pilot,39,4374,B
69,Fight - Brawl,40,2121,B
69,Fire - Blaze,40,2592,B
69,Razor - Shave,41,1464,S
69,Due - Assignment,41,762,S
69,Rights - Equal,42,2260,S
69,Number - Amount,42,3017,S
69,Mason - Jar,43,2482,S
69,Location - Site,43,3342,S
69,Candle - Wax,44,2551,S
69,Dump - Waste,44,4838,S
69,Trial - Jury,45,3819,S
69,Wrist - Bracelet,45,4237,S
69,Architecture - Design,46,1797,S
69,Element - Carbon,46,4396,S
69,Grill -Bar,47,4019,S
69,Gone - Away,47,4636,S
69,Kidney - Liver,48,2951,S
69,Water - Drink,48,3798,S
69,Begin - End,49,1702,S
69,Earth - Ground,49,2418,S
69,Blow - Wind,50,2849,S
69,Alone - Lonely,50,3017,S
69,Dry - Wet,51,2038,S
69,Pop - Soda,51,2479,S
69,Wine - Cheese,52,2902,S
69,Safety - Seatbelt,52,4210,S
69,Bathroom - Toilet,53,2831,S
69,Truth - Lie,53,3052,S
69,Choice - Decision,54,2390,S
69,Phone - Communication,54,2842,S
69,Rod - Reel,55,2647,S
69,Shoe - Foot,55,2783,S
69,Flea - Tick,56,2720,S
69,Past - Future,56,3003,S
69,Loud - Noise,57,2472,S
69,Lettuce - Salad,57,4600,S
69,Honey - Bee,58,2266,S
69,Own - Have,58,2597,S
69,Tantrum - Temper,59,2079,S
69,Baby - Child,59,2142,S
69,Circle - Round,60,1919,S
69,Sun - Tan,60,2626,S
69,Justice - Maroon,61,2212,S
69,Pusher - Clutter,61,2354,U
69,Dietary - Sacking,62,3120,U
69,Stretch - Cloth,62,4752,U
69,Give - Steak,63,2792,U
69,Park - Hungry,63,3202,U
69,Lift - Woman,64,192,U
69,Maze - Election,64,2029,U
69,Soon - Belt,65,2526,U
69,Meat - Obtain,65,3607,U
69,Discover - Floor,66,2697,U
69,Crackle - Able,66,4485,U
69,Death - Business,67,3557,U
69,Shell - Snake,67,4246,U
69,Debate - Sight,68,4531,U
69,Listen - Fiction,68,4834,U
69,Artery - Bronze,69,3818,U
69,Keys - Joke,69,4214,U
69,Fix - Hand,70,2348,U
69,Cake - Clothes,70,4903,U
69,Machine - Position,71,2572,U
69,Name - Hate,71,3339,U
69,Happy - Car,72,3460,U
69,Fuzzy - Bang,72,4141,U
69,Moat - Clear,73,141,U
69,Allow - Tuck,73,3061,U
69,Lease - Toil,74,2002,U
69,Art - Lion,74,2708,U
69,Strong - Accident,75,2160,U
69,Loan - Sign,75,3633,U
69,Both - Ounce,76,2754,U
69,Sugar - Riddle,76,4630,U
69,Valley - Add,77,3285,U
69,Temperature - Morning,77,4727,U
69,Mirror - Children,78,4054,U
69,Cash - Would,78,4108,U
69,Hide - Sick,79,2864,U
69,Main - Scar,79,4441,U
69,Charm - Vehicle,80,4101,U
69,King - Vase,80,4416,U
70,Extension - Long,1,3248,F
70,Delinquent - Bad,1,4138,F
70,Digestion - Stomach,2,2097,F
70,Clue - Game,2,3538,F
70,Cactus - Plant,3,3923,F
70,Wage - Money,3,3995,F
70,Chisel - Hammer,4,2872,F
70,Shoelace - Tie,4,3174,F
70,Detective - Mystery,5,3708,F
70,Editor - News,5,4052,F
70,Hornet - Sting,6,3548,F
70,Adjourn - End,6,4251,F
70,Furry - Dog,7,3325,F
70,Bitter - Cold,7,4387,F
70,Litter - Trash,8,2813,F
70,Root - Plant,8,4187,F
70,Cherry - Red,9,3393,F
70,Swan - Bird,9,4067,F
70,Paw - Dog,10,3414,F
70,Scalp - Head,10,4168,F
70,Way - Out,11,1977,F
70,Driver - Car,11,2721,F
70,Chop - Cut,12,1936,F
70,Hygiene - Clean,12,2474,F
70,Mule - Donkey,13,3453,F
70,Bridge - Water,13,3625,F
70,Document - Paper,14,2750,F
70,Geology - Rock,14,4957,F
70,Incense - Smell,15,2703,F
70,Revolution - War,15,3488,F
70,Discussion - Talk,16,2270,F
70,Dine - Eat,16,3976,F
70,Herd - Cow,17,2186,F
70,Shears - Scissors,17,2649,F
70,Credit - Card,18,1823,F
70,Feud - Fight,18,3748,F
70,Chill - Cold,19,2054,F
70,Orchid - Flower,19,2887,F
70,Tuna -  Fish,20,2909,F
70,Affection - Love,20,3629,F
70,Turn - Flip,21,2314,B
70,Full - Enough,21,3545,B
70,Drink - Sip,22,2846,B
70,Car - Windshield,22,3174,B
70,Bad - Villain,23,3858,B
70,Dark - Cave,23,4688,B
70,Bird - Penguin,24,2810,B
70,Take - Seize,24,4373,B
70,Star - Actress,25,2959,B
70,Height - Growth,25,3546,B
70,Sentence - Word,26,2510,B
70,Thread - Thimble,26,3479,B
70,Even - Revenge,27,2984,B
70,Bug - Wasp,27,3919,B
70,Pop - Balloon,28,3904,B
70,Math - Division,28,4195,B
70,Fruit - Strawberry,29,2219,B
70,Law - Attorney,29,2736,B
70,Best - Favorite,30,3254,B
70,Great - Fantastic,30,3692,B
70,Cat - Panther,31,3602,B
70,Key - Latch,31,4083,B
70,Hot - Chili,32,4311,B
70,Glass - Breakable,32,4343,B
70,Ball - Racket,33,3947,B
70,Dead - Coffin,33,4537,B
70,Plane - Aircraft,34,2688,B
70,Work - Chore,34,2996,B
70,Hunger - Famine,35,3169,B
70,Fish - Sardine,35,3950,B
70,Sleep - Drowsy,36,2095,B
70,Baseball - League,36,3235,B
70,Money - Banker,37,2330,B
70,Smell - Stench,37,2555,B
70,Honest - Truthful,38,3102,B
70,Clothes - Attire,38,3127,B
70,Sleep - Nap,39,1971,B
70,Plane - Pilot,39,3160,B
70,Fire - Blaze,40,2585,B
70,Fight - Brawl,40,2759,B
70,Due - Assignment,41,2299,S
70,Razor - Shave,41,3973,S
70,Rights - Equal,42,3125,S
70,Number - Amount,42,4682,S
70,Location - Site,43,3037,S
70,Mason - Jar,43,3096,S
70,Candle - Wax,44,2803,S
70,Dump - Waste,44,3629,S
70,Wrist - Bracelet,45,2656,S
70,Trial - Jury,45,3423,S
70,Architecture - Design,46,2972,S
70,Element - Carbon,46,3947,S
70,Grill -Bar,47,3777,S
70,Gone - Away,47,3804,S
70,Water - Drink,48,2276,S
70,Kidney - Liver,48,3934,S
70,Earth - Ground,49,2485,S
70,Begin - End,49,3634,S
70,Blow - Wind,50,2251,S
70,Alone - Lonely,50,3443,S
70,Dry - Wet,51,2880,S
70,Pop - Soda,51,4296,S
70,Wine - Cheese,52,3978,S
70,Safety - Seatbelt,52,4091,S
70,Bathroom - Toilet,53,2406,S
70,Truth - Lie,53,3639,S
70,Phone - Communication,54,2493,S
70,Choice - Decision,54,2941,S
70,Shoe - Foot,55,1927,S
70,Rod - Reel,55,3852,S
70,Flea - Tick,56,3193,S
70,Past - Future,56,4354,S
70,Loud - Noise,57,2187,S
70,Lettuce - Salad,57,3142,S
70,Own - Have,58,3310,S
70,Honey - Bee,58,4207,S
70,Tantrum - Temper,59,2041,S
70,Baby - Child,59,3831,S
70,Sun - Tan,60,2623,S
70,Circle - Round,60,4529,S
70,Justice - Maroon,61,3706,S
70,Pusher - Clutter,61,3833,U
70,Stretch - Cloth,62,3257,U
70,Dietary - Sacking,62,3444,U
70,Give - Steak,63,1885,U
70,Park - Hungry,63,4197,U
70,Lift - Woman,64,2081,U
70,Maze - Election,64,3044,U
70,Soon - Belt,65,2573,U
70,Meat - Obtain,65,3234,U
70,Discover - Floor,66,1794,U
70,Crackle - Able,66,2794,U
70,Death - Business,67,2800,U
70,Shell - Snake,67,3628,U
70,Listen - Fiction,68,2404,U
70,Debate - Sight,68,4635,U
70,Keys - Joke,69,2356,U
70,Artery - Bronze,69,3276,U
70,Cake - Clothes,70,2982,U
70,Fix - Hand,70,3582,U
70,Name - Hate,71,2247,U
70,Machine - Position,71,4910,U
70,Happy - Car,72,3200,U
70,Fuzzy - Bang,72,4262,U
70,Moat - Clear,73,1904,U
70,Allow - Tuck,73,4188,U
70,Lease - Toil,74,2009,U
70,Art - Lion,74,4174,U
70,Loan - Sign,75,2778,U
70,Strong - Accident,75,2884,U
70,Sugar - Riddle,76,1930,U
70,Both - Ounce,76,2180,U
70,Valley - Add,77,1930,U
70,Temperature - Morning,77,2760,U
70,Mirror - Children,78,2287,U
70,Cash - Would,78,2525,U
70,Main - Scar,79,2666,U
70,Hide - Sick,79,3061,U
70,King - Vase,80,4279,U
70,Charm - Vehicle,80,4899,U
71,Flip - Turn,1,2669,F
71,Enough - Full,1,2811,F
71,Windshield - Car,2,2849,F
71,Sip - Drink,2,3942,F
71,Cave - Dark,3,2144,F
71,Villain - Bad,3,2653,F
71,Penguin - Bird,4,1847,F
71,Seize - Take,4,4882,F
71,Actress - Star,5,2456,F
71,Growth - Height,5,2883,F
71,Thimble - Thread,6,0,F
71,Word - Sentence,6,1932,F
71,Wasp - Bug,7,2140,F
71,Revenge - Even,7,2585,F
71,Balloon - Pop,8,2976,F
71,Division - Math,8,3676,F
71,Strawberry - Fruit,9,2927,F
71,Attorney - Law,9,3879,F
71,Fantastic - Great,10,1829,F
71,Favorite - Best,10,3610,F
71,Latch - Key,11,0,F
71,Panther - Cat,11,2744,F
71,Breakable - Glass,12,1700,F
71,Chili - Hot,12,1996,F
71,Coffin - Dead,13,0,F
71,Racket - Ball,13,3212,F
71,Aircraft - Plane,14,2204,F
71,Chore - Work,14,2392,F
71,Sardine - Fish,15,1853,F
71,Famine - Hunger,15,3270,F
71,Drowsy - Sleep,16,2224,F
71,League - Baseball,16,2744,F
71,Banker - Money,17,2113,F
71,Stench - Smell,17,2578,F
71,Truthful - Honest,18,2393,F
71,Attire - Clothes,18,3106,F
71,Pilot - Plane,19,2178,F
71,Nap - Sleep,19,2519,F
71,Blaze - Fire,20,1781,F
71,Brawl - Fight,20,2075,F
71,Bad - Delinquent,21,2189,B
71,Long - Extension,21,3282,B
71,Stomach - Digestion,22,1971,B
71,Game - Clue,22,3015,B
71,Money - Wage,23,2723,B
71,Tie - Shoelace,23,4022,B
71,Mystery - Detective,24,1716,B
71,News - Editor,24,2135,B
71,End - Adjourn,25,1917,B
71,Sting - Hornet,25,2393,B
71,Dog - Furry,26,2190,B
71,Cold - Bitter,26,3877,B
71,Plant - Root,27,2214,B
71,Trash - Litter,27,3070,B
71,Red - Cherry,28,1578,B
71,Bird - Swan,28,1744,B
71,Dog - Paw,29,1442,B
71,Head - Scalp,29,2309,B
71,Car - Driver,30,2482,B
71,Out - Way,30,3947,B
71,Clean - Hygiene,31,1944,B
71,Cut - Chop,31,1989,B
71,Water - Bridge,32,2342,B
71,Donkey - Mule,32,2530,B
71,Rock - Geology,33,2770,B
71,Paper - Document,33,3616,B
71,Smell - Incense,34,0,B
71,War - Revolution,34,4028,B
71,Talk - Discussion,35,3818,B
71,Eat - Dine,35,4814,B
71,Scissors - Shears,36,2182,B
71,Cow - Herd,36,2327,B
71,Fight - Feud,37,3187,B
71,Card - Credit,37,4038,B
71,Plant - Cactus,38,1415,B
71,Flower - Orchid,38,2778,B
71,Fish - Tuna,39,1637,B
71,Cold - Chill,39,2790,B
71,Hammer - Chisel,40,3966,B
71,Love - Affection,40,4611,B
71,Assignment - Due,41,1622,S
71,Shave - Razor,41,1721,S
71,Equal - Rights,42,1925,S
71,Amount - Number,42,3364,S
71,Jar - Mason,43,1969,S
71,Site - Location,43,2817,S
71,Wax - Candle,44,2384,S
71,Waste - Dump,44,3339,S
71,Bracelet - Wrist,45,2508,S
71,Jury - Trial,45,3199,S
71,Carbon - Element,46,2645,S
71,Design - Architecture,46,4907,S
71,Bar - Grill,47,2486,S
71,Away - Gone,47,3529,S
71,Liver - Kidney,48,2401,S
71,Drink - Water,48,2414,S
71,Ground - Earth,49,1939,S
71,End - Begin,49,2911,S
71,Lonely - Alone,50,2675,S
71,Wind - Blow,50,3065,S
71,Seatbelt - Safety,51,2213,S
71,Soda - Pop,51,4194,S
71,Cheese - Wine,52,2176,S
71,Lie - Truth,52,2371,S
71,Toilet - Bathroom,53,2681,S
71,Communication - Phone,53,3758,S
71,Reel - Rod,54,2243,S
71,Decision - Choice,54,3854,S
71,Foot - Shoe,55,2965,S
71,Tick - Flea,55,2985,S
71,Future - Past,56,1764,S
71,Noise - Loud,56,3077,S
71,Have - Own,57,2359,S
71,Salad - Lettuce,57,4951,S
71,Bee - Honey,58,1729,S
71,Temper - Tantrum,58,1813,S
71,Tan - Sun,59,2080,S
71,Child - Baby,59,2269,S
71,Round - Circle,60,1884,S
71,Maroon - Justice,60,2300,S
71,Cloth - Stretch,61,1856,S
71,Clutter - Pusher,61,3618,U
71,Election - Maze,62,152,U
71,Sacking - Dietary,62,2507,U
71,Charm - Vehicle,63,2083,U
71,Hungry - Park,63,4001,U
71,Obtain - Meat,64,1777,U
71,Woman - Lift,64,2600,U
71,Able - Crackle,65,3041,U
71,Belt - Soon,65,3896,U
71,Shake - Shell,66,2290,U
71,Floor - Discover,66,3044,U
71,Business - Death,67,2991,U
71,Fiction - Listen,67,4879,U
71,Joke - Keys,68,1808,U
71,Sight - Debate,68,4238,U
71,Hate - Name,69,2099,U
71,Bronze - Artery,69,4170,U
71,Bang - Fuzzy,70,3001,U
71,Hand - Fix,70,4456,U
71,Position - Machine,71,2681,U
71,Clear - Moat,71,3238,U
71,Car - Happy,72,2845,U
71,Wet - Dry,72,3593,U
71,Steak - Give,73,2353,U
71,Tuck - Allow,73,3207,U
71,Lion - Art,74,2861,U
71,Clothes - Cake,74,2879,U
71,Toil - Lease,75,2678,U
71,Accident - Strong,75,4906,U
71,Sign - Loan,76,1828,U
71,Riddle - Sugar,76,3033,U
71,Ounce - Both,77,2192,U
71,Add - Valley,77,2285,U
71,Morning - Temperature,78,1938,U
71,Would - Cash,78,2649,U
71,Sick - Hide,79,3020,U
71,Children - Mirror,79,4215,U
71,Vase - King,80,2513,U
71,Main - Scar,80,2537,U
